No;DateTime;Rad;T;Dep;AirT;WindSpeed;TimeSampl;Date;PO4;NO3;NH4;DOC;DIC;Cph;DW;DO
307;03.06.2013 09:00;237,838;5,08;0,897;1,6;1,9;;;;;;;;;;
308;03.06.2013 09:30;290,333;5,09;0,897;2,2;2,4;;;;;;;;;;
309;03.06.2013 10:00;348,57;5,07;0,896;3,1;3,8;;;;;;;;;;
310;03.06.2013 10:30;374,887;5,09;0,895;4;2,6;;;;;;;;;;
311;03.06.2013 11:00;398,36;5,1;0,894;4,9;4,4;;;;;;;;;;
312;03.06.2013 11:30;412,057;5,11;0,894;5,9;4,3;;;;;;;;;;
313;03.06.2013 12:00;440,14;5,11;0,891;6,3;3,7;;;;;;;;;;
314;03.06.2013 12:30;424,536;5,103333333;0,891;7,066666667;3,7;;;;;;;;;;
315;03.06.2013 13:00;408,932;5,096666667;0,891;7,833333333;3,4;;;;;;;;;;
316;03.06.2013 13:30;393,328;5,09;0,891;8,6;5,1;;;;;;;;;;
317;03.06.2013 14:00;315,158;5,09;0,89;9;3,1;;;;;;;;;;
318;03.06.2013 14:30;324,486;5,09;0,89;9,2;5,1;;;;;;;;;;
319;03.06.2013 15:00;288,255;5,1;0,89;9,6;4,5;;;;;;;;;;
320;03.06.2013 15:30;232,434;5,1;0,891;9,6;3,9;;;;;;;;;;
321;03.06.2013 16:00;174,216;5,11;0,888;9,7;3,9;;;;;;;;;;
322;03.06.2013 16:30;108,87;5,11;0,888;9,6;3,2;;;;;;;;;;
323;03.06.2013 17:00;51,128;5,11;0,889;9,1;1,7;;;;;;;;;;
324;03.06.2013 17:30;5,66262;5,11;0,889;7,6;2,7;;;;;;;;;;
325;03.06.2013 18:00;-3,39352;5,11;0,888;5,7;2;;;;;;;;;;
326;03.06.2013 18:30;-4,07471;5,12;0,886;4,2;1,6;;;;;;;;;;
327;03.06.2013 19:00;-2,86229;5,12;0,884;3,4;1,8;;;;;;;;;;
328;03.06.2013 19:30;-2,95956;5,12;0,882;5,7;1,2;;;;;;;;;;
329;03.06.2013 20:00;-3,83819;5,13;0,88;4,8;1,5;;;;;;;;;;
330;03.06.2013 20:30;-3,2864;5,13;0,878;4,2;1,3;;;;;;;;;;
331;03.06.2013 21:00;-3,20158;5,13;0,876;3,5;0,3;;;;;;;;;;
332;03.06.2013 21:30;-3,17668;5,14;0,874;3,2;0,3;;;;;;;;;;
333;03.06.2013 22:00;-3,08868;5,14;0,874;3,1;0,5;;;;;;;;;;
334;03.06.2013 22:30;-2,93408;5,14;0,874;3;0,4;;;;;;;;;;
335;03.06.2013 23:00;-3,04988;5,14;0,873;3;0,5;;;;;;;;;;
336;03.06.2013 23:30;-3,13065;5,15;0,873;2,7;0,1;;;;;;;;;;
337;03.07.2013 00:00;-3,27164;5,15;0,874;2,4;0,3;;;;;;;;;;
338;03.07.2013 00:30;-3,12689;5,15;0,874;2;0,3;;;;;;;;;;
339;03.07.2013 01:00;-3,06204;5,15;0,873;1,9;0,6;;;;;;;;;;
340;03.07.2013 01:30;-3,050556667;5,15;0,874;1,7;0,3;;;;;;;;;;
341;03.07.2013 02:00;-3,039073333;5,15;0,875;1,5;0,4;;;;;;;;;;
342;03.07.2013 02:30;-3,02759;5,15;0,876;1,3;0,1;;;;;;;;;;
343;03.07.2013 03:00;-2,87618;5,15;0,879;1,1;0,4;;;;;;;;;;
344;03.07.2013 03:30;-2,87445;5,15;0,882;0,9;0,5;;;;;;;;;;
345;03.07.2013 04:00;-3,24674;5,16;0,884;0,7;0,4;;;;;;;;;;
346;03.07.2013 04:30;-2,63098;5,16;0,885;0,8;0,2;;;;;;;;;;
347;03.07.2013 05:00;-2,68801;5,17;0,887;0,8;0,3;;;;;;;;;;
348;03.07.2013 05:30;-2,64921;5,18;0,887;0,7;0,6;;;;;;;;;;
349;03.07.2013 06:00;-2,92598;5,18;0,886;0,5;0,2;;;;;;;;;;
350;03.07.2013 06:30;0,691615;5,19;0,887;0,5;0,3;;;;;;;;;;
351;03.07.2013 07:00;16,9137;5,2;0,887;0,4;0,3;;;;;;;;;;
352;03.07.2013 07:30;40,4217;5,2;0,884;0,4;0,2;;;;;;;;;;
353;03.07.2013 08:00;63,7053;5,2;0,883;0,4;0,6;;;;;;;;;;
354;03.07.2013 08:30;89,2028;5,2;0,883;0,6;0,4;;;;;;;;;;
355;03.07.2013 09:00;135,9;5,2;0,88;0,8;0,5;;;;;;;;;;
356;03.07.2013 09:30;214,043;5,2;0,879666667;1,6;1,3;;;;;;;;;;
357;03.07.2013 10:00;181,78;5,2;0,879333333;2,3;1,3;;;;;;;;;;
358;03.07.2013 10:30;173,913;5,2;0,879;2,9;0,8;;;;;;;;;;
359;03.07.2013 11:00;226,902;5,21;0,881;3,8;0,6;;;;;;;;;;
360;03.07.2013 11:30;228,239;5,22;0,881;4,5;1,4;;;;;;;;;;
361;03.07.2013 12:00;235,14;5,22;0,884;5;1,4;;;;;;;;;;
362;03.07.2013 12:30;237,431;5,22;0,885;5,7;0,3;;;;;;;;;;
363;03.07.2013 13:00;221,576;5,22;0,885;6,6;2,2;;;;;;;;;;
364;03.07.2013 13:30;202,993;5,22;0,885;6,8;2,2;;;;;;;;;;
365;03.07.2013 14:00;215,468;5,22;0,887;6,7;1,9;;;;;;;;;;
366;03.07.2013 14:30;175,823;5,23;0,889;6,7;1,4;;;;;;;;;;
367;03.07.2013 15:00;134,721;5,23;0,891;6,4;3;;;;;;;;;;
368;03.07.2013 15:30;84,6593;5,22;0,894;5,4;2,6;;;;;;;;;;
369;03.07.2013 16:00;63,7496;5,22;0,894;4,8;1,9;;;;;;;;;;
370;03.07.2013 16:30;43,0255;5,23;0,897;4,1;1,6;;;;;;;;;;
371;03.07.2013 17:00;21,9942;5,21;0,897;3,8;0,6;;;;;;;;;;
372;03.07.2013 17:30;5,8039;5,21;0,898;3,3;0,8;;;;;;;;;;
373;03.07.2013 18:00;-0,49591;5,22;0,897;3,1;0,6;;;;;;;;;;
374;03.07.2013 18:30;-1,13484;5,22;0,897;2,9;0,9;;;;;;;;;;
375;03.07.2013 19:00;-0,83723;5,22;0,897;3;1;;;;;;;;;;
376;03.07.2013 19:30;-0,2646;5,23;0,897;2,9;1,5;;;;;;;;;;
377;03.07.2013 20:00;0,135775;5,23;0,897;3,4;2;;;;;;;;;;
378;03.07.2013 20:30;-0,18933;5,24;0,896;3,6;2;;;;;;;;;;
379;03.07.2013 21:00;-0,11319;5,23;0,892;3,3;2,3;;;;;;;;;;
380;03.07.2013 21:30;0,046031;5,23;0,889;3,1;1,7;;;;;;;;;;
381;03.07.2013 22:00;0,107115;5,23;0,89;2,9;2,1;;;;;;;;;;
382;03.07.2013 22:30;0,057032;5,25;0,889;2,7;1,7;;;;;;;;;;
383;03.07.2013 23:00;0,002895;5,25;0,89;2,3;1,9;;;;;;;;;;
384;03.07.2013 23:30;0,002895;5,25;0,891;2,2;2,8;;;;;;;;;;
385;03.08.2013 00:00;-0,00174;5,25;0,892;2;2,2;;;;;;;;;;
386;03.08.2013 00:30;0,157488;5,24;0,892;1,9;1,8;;;;;;;;;;
387;03.08.2013 01:00;0,003474;5,21;0,889;1,8;4;;;;;;;;;;
388;03.08.2013 01:30;0,072375;5,22;0,894;1,7;3,1;;;;;;;;;;
389;03.08.2013 02:00;-2,44193;5,24;0,897;1,4;1,7;;;;;;;;;;
390;03.08.2013 02:30;-3,35878;5,23;0,9;1,1;2,9;;;;;;;;;;
391;03.08.2013 03:00;-3,77305;5,23;0,903;0,9;1,8;;;;;;;;;;
392;03.08.2013 03:30;-2,66456;5,22;0,907;0,5;2,2;;;;;;;;;;
393;03.08.2013 04:00;-4,71595;5,22;0,907;0,4;1,6;;;;;;;;;;
394;03.08.2013 04:30;-6,5262;5,22;0,909;0,5;3,1;;;;;;;;;;
395;03.08.2013 05:00;-6,31718;5,21;0,912;0,3;4,7;;;;;;;;;;
396;03.08.2013 05:30;-5,30972;5,22;0,914;0,3;3,1;;;;;;;;;;
397;03.08.2013 06:00;-4,00176;5,23;0,914;0,4;2,8;;;;;;;;;;
398;03.08.2013 06:30;-0,98314;5,25;0,916;0,3;2,8;;;;;;;;;;
399;03.08.2013 07:00;1,88378;5,24;0,916;0,2;3,3;;;;;;;;;;
400;03.08.2013 07:30;7,71836;5,26;0,917;0,4;3,6;;;;;;;;;;
401;03.08.2013 08:00;12,6005;5,26;0,916;0,5;4,8;;;;;;;;;;
402;03.08.2013 08:30;23,0905;5,27;0,916;0,3;3,4;;;;;;;;;;
403;03.08.2013 09:00;40,9017;5,24;0,916;0;6,5;;;;;;;;;;
404;03.08.2013 09:30;51,41;5,25;0,919;-0,1;4,3;;;;;;;;;;
405;03.08.2013 10:00;69,5822;5,29;0,919;0;4;;;;;;;;;;
406;03.08.2013 10:30;118,131;5,3;0,918;0,4;7,5;;;;;;;;;;
407;03.08.2013 11:00;118,235;5,26;0,919;0,8;4,5;;;;;;;;;;
408;03.08.2013 11:30;186,135;5,25;0,916;1,2;6;;;;;;;;;;
409;03.08.2013 12:00;179,312;5,2;0,917;1,7;3,3;;;;;;;;;;
410;03.08.2013 12:30;193,9106667;5,203333333;0,916666667;2,2;2,8;;;;;;;;;;
411;03.08.2013 13:00;208,5093333;5,206666667;0,916333333;2,7;4,3;;;;;;;;;;
412;03.08.2013 13:30;223,108;5,21;0,916;3,2;5,4;;;;;;;;;;
413;03.08.2013 14:00;203,913;5,25;0,915;3,5;3,1;;;;;;;;;;
414;03.08.2013 14:30;123,276;5,26;0,916;3,5;3,5;;;;;;;;;;
415;03.08.2013 15:00;133,899;5,25;0,917;3,6;4,2;;;;;;;;;;
416;03.08.2013 15:30;110,611;5,23;0,919;3,5;3;;;;;;;;;;
417;03.08.2013 16:00;114,153;5,22;0,921;3,5;3,3;;;;;;;;;;
418;03.08.2013 16:30;74,9895;5,13;0,921;3,4;4,4;;;;;;;;;;
419;03.08.2013 17:00;32,019;5,13;0,922;3,2;2,2;;;;;;;;;;
420;03.08.2013 17:30;15,3774;5,14;0,923;2,9;4,2;;;;;;;;;;
421;03.08.2013 18:00;0,666429;5,12;0,926;2,6;2,2;;;;;;;;;;
422;03.08.2013 18:30;-0,60332;5,06;0,925;2,3;4;;;;;;;;;;
423;03.08.2013 19:00;-0,69625;5,07;0,924;2,1;3,1;;;;;;;;;;
424;03.08.2013 19:30;-0,90208;5,08;0,923;1,7;2,9;;;;;;;;;;
425;03.08.2013 20:00;-1,45532;5,05;0,921;1,5;4,4;;;;;;;;;;
426;03.08.2013 20:30;-1,11689;5,07;0,921;1,4;4,5;;;;;;;;;;
427;03.08.2013 21:00;-1,05523;5,09;0,923;1,2;5,3;;;;;;;;;;
428;03.08.2013 21:30;-1,63191;5,06;0,92;1;3,6;;;;;;;;;;
429;03.08.2013 22:00;-1,62265;5,04;0,917;0,9;5,5;;;;;;;;;;
430;03.08.2013 22:30;-1,9741;5,02;0,914;0,7;3,5;;;;;;;;;;
431;03.08.2013 23:00;-2,53197;4,99;0,912;0,6;2,8;;;;;;;;;;
432;03.08.2013 23:30;-3,12139;4,98;0,912;0;3,5;;;;;;;;;;
433;03.09.2013 00:00;-2,57192;4,96;0,911;-0,4;4,5;;;;;;;;;;
434;03.09.2013 00:30;-0,65745;4,92;0,912;-0,3;5,2;;;;;;;;;;
435;03.09.2013 01:00;-0,39112;4,95;0,909;-0,1;5,3;;;;;;;;;;
436;03.09.2013 01:30;-0,358983333;4,94;0,909333333;-0,133333333;4,7;;;;;;;;;;
437;03.09.2013 02:00;-0,326846667;4,93;0,909666667;-0,166666667;3,3;;;;;;;;;;
438;03.09.2013 02:30;-0,29471;4,92;0,91;-0,2;4,8;;;;;;;;;;
439;03.09.2013 03:00;-0,40559;4,85;0,912;-0,3;3,7;;;;;;;;;;
440;03.09.2013 03:30;-0,58045;5;0,914;-0,3;3;;;;;;;;;;
441;03.09.2013 04:00;-2,349;4,8;0,915;-0,5;3,9;;;;;;;;;;
442;03.09.2013 04:30;-2,43701;4,91;0,92;-0,9;5,3;;;;;;;;;;
443;03.09.2013 05:00;-2,41067;4,93;0,921;-1;4,4;;;;;;;;;;
444;03.09.2013 05:30;-2,556;5,21;0,923;-1,4;3,3;;;;;;;;;;
445;03.09.2013 06:00;-2,29197;5,02;0,921;-1,6;4;;;;;;;;;;
446;03.09.2013 06:30;-0,62966;5,05;0,921;-1,8;3,8;;;;;;;;;;
447;03.09.2013 07:00;18,1131;4,69;0,921;-1,8;3,1;;;;;;;;;;
448;03.09.2013 07:30;87,0208;4,64;0,92;-1,5;5,1;;;;;;;;;;
449;03.09.2013 08:00;92,3372;4,65;0,919;-1,4;5,5;;;;;;;;;;
450;03.09.2013 08:30;155,603;4,4;0,918;-1;5,5;;;;;;;;;;
451;03.09.2013 09:00;154,316;5,01;0,917;-0,8;5,3;;;;;;;;;;
452;03.09.2013 09:30;141,742;4,3;0,916;-0,7;5,9;;;;;;;;;;
453;03.09.2013 10:00;141,973;4,36;0,917;-0,6;4;;;;;;;;;;
454;03.09.2013 10:30;129,252;4,89;0,915;-0,5;4,3;;;;;;;;;;
455;03.09.2013 11:00;161,707;4,71;0,914;0;6,4;;;;;;;;;;
456;03.09.2013 11:30;233,293;4,61;0,914333333;0,1;5;;;;;;;;;;
457;03.09.2013 12:00;287,863;5,06;0,914666667;0,7;4,8;;;;;;;;;;
458;03.09.2013 12:30;228,859;4,87;0,915;1,1;4,8;;;;;;;;;;
459;03.09.2013 13:00;196,416;4,15;0,913;1,1;5,3;;;;;;;;;;
460;03.09.2013 13:30;112,385;4,16;0,911;1,5;4;;;;;;;;;;
461;03.09.2013 14:00;180,977;4,2;0,91;2;5,3;;;;;;;;;;
462;03.09.2013 14:30;168,698;4,37;0,91;2,2;3,6;;;;;;;;;;
463;03.09.2013 15:00;67,8898;4,34;0,909;2,3;4,5;;;;;;;;;;
464;03.09.2013 15:30;69,876;4,26;0,907;2,2;3,6;;;;;;;;;;
465;03.09.2013 16:00;42,4216;4,28;0,904;2,2;6,2;;;;;;;;;;
466;03.09.2013 16:30;31,2877;4,29;0,904;2,2;3,8;;;;;;;;;;
467;03.09.2013 17:00;12,6335;4,32;0,905;2,1;5,8;;;;;;;;;;
468;03.09.2013 17:30;6,53691;4,27;0,905;2;3,4;;;;;;;;;;
469;03.09.2013 18:00;0,057321;4,26;0,906;1,9;3,3;;;;;;;;;;
470;03.09.2013 18:30;-0,57668;4,27;0,905;1,7;4;;;;;;;;;;
471;03.09.2013 19:00;-0,34769;4,1;0,907;1,3;5,9;;;;;;;;;;
472;03.09.2013 19:30;-0,66672;4,2;0,908;0,3;5,7;;;;;;;;;;
473;03.09.2013 20:00;-0,36014;4,27;0,907;-0,4;4,6;;;;;;;;;;
474;03.09.2013 20:30;-0,15286;4,52;0,905;-0,9;3,3;;;;;;;;;;
475;03.09.2013 21:00;-0,03735;4,52;0,904;-1;3,3;;;;;;;;;;
476;03.09.2013 21:30;-0,02142;4,45;0,9;-1,1;3,2;;;;;;;;;;
477;03.09.2013 22:00;-0,04922;4,49;0,895;-1,3;2,7;;;;;;;;;;
478;03.09.2013 22:30;-0,06514;4,61;0,897;-1,5;3,8;;;;;;;;;;
479;03.09.2013 23:00;-0,0304;4,63;0,893;-1,5;2,4;;;;;;;;;;
480;03.09.2013 23:30;-0,09727;4,61;0,891;-1,5;3,9;;;;;;;;;;
481;03.10.2013 00:00;-0,01274;4,71;0,888;-2,3;2,4;;;;;;;;;;
482;03.10.2013 00:30;-0,05645;4,58;0,886;-2,7;2;;;;;;;;;;
483;03.10.2013 01:00;0,006659;4,59;0,885;-2,8;2,5;;;;;;;;;;
484;03.10.2013 01:30;-0,10219;4,45;0,885;-2,8;2;;;;;;;;;;
485;03.10.2013 02:00;-0,1462;4,47;0,882;-2,9;2,1;;;;;;;;;;
486;03.10.2013 02:30;0,06398;4,29;0,88;-3;2,3;;;;;;;;;;
487;03.10.2013 03:00;-0,00232;4,34;0,879;-3,1;2,1;;;;;;;;;;
488;03.10.2013 03:30;-0,01563;4,21;0,88;-3,2;1,2;;;;;;;;;;
489;03.10.2013 04:00;0,09872;4,19;0,881;-3,3;1,5;;;;;;;;;;
490;03.10.2013 04:30;0,158357;4,2;0,884;-3,4;2,6;;;;;;;;;;
491;03.10.2013 05:00;0,015344;4,17;0,886;-3,6;2,7;;;;;;;;;;
492;03.10.2013 05:30;0,038504;4,09;0,885;-3,8;3,6;;;;;;;;;;
493;03.10.2013 06:00;-0,00058;4,15;0,883;-3,9;2,7;;;;;;;;;;
494;03.10.2013 06:30;1,78043;4,27;0,88;-4,1;3,1;;;;;;;;;;
495;03.10.2013 07:00;9,63601;4,01;0,88;-4,2;2,8;;;;;;;;;;
496;03.10.2013 07:30;24,6877;4,18;0,881;-4,2;2,6;;;;;;;;;;
497;03.10.2013 08:00;38,0831;3,96;0,879;-4,5;3,2;;;;;;;;;;
498;03.10.2013 08:30;70,0819;4,54;0,878;-4,5;3,7;;;;;;;;;;
499;03.10.2013 09:00;77,5924;3,72;0,878;-4,5;5,3;;;;;;;;;;
500;03.10.2013 09:30;93,7557;4,73;0,875;-4,5;3,1;;;;;;;;;;
501;03.10.2013 10:00;128,705;3,75;0,873;-4,6;4,3;;;;;;;;;;
502;03.10.2013 10:30;131,075;4,1;0,87;-4,7;4,7;;;;;;;;;;
503;03.10.2013 11:00;138,708;3,59;0,87;-4,6;5;;;;;;;;;;
504;03.10.2013 11:30;156,985;3,58;0,867;-4,6;4,2;;;;;;;;;;
505;03.10.2013 12:00;211,944;3,45;0,865;-4,5;3,9;;;;;;;;;;
506;03.10.2013 12:30;232,27;3,53;0,862;-4,4;2,9;;;;;;;;;;
507;03.10.2013 13:00;172,695;3,41;0,859;-4,3;7,6;;;;;;;;;;
508;03.10.2013 13:30;200,831;3,51;0,855;-4,3;4;;;;;;;;;;
509;03.10.2013 14:00;155,411;3,54;0,852;-4,3;8,3;;;;;;;;;;
510;03.10.2013 14:30;190,349;3,65;0,853;-4,2;2,2;;;;;;;;;;
511;03.10.2013 15:00;157,262;3,56;0,853;-4,2;5,8;;;;;;;;;;
512;03.10.2013 15:30;125,063;3,2;0,854;-4,1;2,4;;;;;;;;;;
513;03.10.2013 16:00;101,123;3,76;0,851;-4,3;4,1;;;;;;;;;;
514;03.10.2013 16:30;59,3073;3,56;0,85;-4,3;3,6;;;;;;;;;;
515;03.10.2013 17:00;39,0113;3,29;0,852;-4,2;3,3;;;;;;;;;;
516;03.10.2013 17:30;21,6158;3,39;0,852;-4,3;3,1;;;;;;;;;;
517;03.10.2013 18:00;1,60036;3,23;0,854;-4,3;3,3;;;;;;;;;;
518;03.10.2013 18:30;-0,70551;3,48;0,856;-4,5;3,1;;;;;;;;;;
519;03.10.2013 19:00;-0,67946;3,27;0,856;-4,6;3,1;;;;;;;;;;
520;03.10.2013 19:30;-0,38967;3,37;0,854;-4,6;3,5;;;;;;;;;;
521;03.10.2013 20:00;-0,4053;3,14;0,854;-4,9;3,4;;;;;;;;;;
522;03.10.2013 20:30;-0,61345;3,27;0,855;-5;5;;;;;;;;;;
523;03.10.2013 21:00;-0,43367;3,53;0,857;-5,1;3,5;;;;;;;;;;
524;03.10.2013 21:30;-0,47536;3,49;0,859;-5,1;4,2;;;;;;;;;;
525;03.10.2013 22:00;-0,46841;3,54;0,86;-5,1;3,9;;;;;;;;;;
526;03.10.2013 22:30;-0,6204;3,35;0,859;-5,3;4,5;;;;;;;;;;
527;03.10.2013 23:00;-1,03438;3,46;0,858;-5,4;5,3;;;;;;;;;;
528;03.10.2013 23:30;-1,18695;3,22;0,858;-5,4;4,4;;;;;;;;;;
529;03.11.2013 00:00;-1,5138;3,42;0,858;-5,5;4,9;;;;;;;;;;
530;03.11.2013 00:30;-1,90057;3,45;0,859;-5,5;4;;;;;;;;;;
531;03.11.2013 01:00;-1,63394;3,41;0,86;-5,7;5;;;;;;;;;;
532;03.11.2013 01:30;-2,06298;3,5;0,862;-5,9;4,5;;;;;;;;;;
533;03.11.2013 02:00;-1,13484;3,27;0,862;-5,8;3,1;;;;;;;;;;
534;03.11.2013 02:30;-1,9576;3,24;0,864;-5,9;4,9;;;;;;;;;;
535;03.11.2013 03:00;-2,58929;3,22;0,865;-6,3;4,1;;;;;;;;;;
536;03.11.2013 03:30;-2,97953;3,16;0,866;-6,7;3,2;;;;;;;;;;
537;03.11.2013 04:00;-3,28409;3,14;0,867;-7;7;;;;;;;;;;
538;03.11.2013 04:30;-2,65008;3,17;0,871;-7,1;4,7;;;;;;;;;;
539;03.11.2013 05:00;-1,70458;3,03;0,874;-6,8;6,1;;;;;;;;;;
540;03.11.2013 05:30;-2,66022;3,1;0,875;-7,2;6,5;;;;;;;;;;
541;03.11.2013 06:00;-2,79744;3,03;0,876;-7,4;5;;;;;;;;;;
542;03.11.2013 06:30;0,474491;3,01;0,876;-7,5;4,7;;;;;;;;;;
543;03.11.2013 07:00;36,598;3,06;0,877;-7,3;5,2;;;;;;;;;;
544;03.11.2013 07:30;75,7164;3,04;0,878;-6,8;7,4;;;;;;;;;;
545;03.11.2013 08:00;111,744;3,21;0,879;-6,5;5,7;;;;;;;;;;
546;03.11.2013 08:30;271,348;3,3;0,878;-6;4,3;;;;;;;;;;
547;03.11.2013 09:00;320,411;3,33;0,878;-5,4;6;;;;;;;;;;
548;03.11.2013 09:30;388,831;3,27;0,879;-4,9;6,6;;;;;;;;;;
549;03.11.2013 10:00;368,381;3,29;0,88;-4,8;5,4;;;;;;;;;;
550;03.11.2013 10:30;448,922;3,3;0,881;-4,3;5,6;;;;;;;;;;
551;03.11.2013 11:00;406,386;3,34;0,882;-4;4,3;;;;;;;;;;
552;03.11.2013 11:30;360,884;3,19;0,882;-3,8;7,1;;;;;;;;;;
553;03.11.2013 12:00;273,787;3,12;0,883;-3,7;5,2;;;;;;;;;;
554;03.11.2013 12:30;267,842;2,96;0,882;-3,5;4;;;;;;;;;;
555;03.11.2013 13:00;290,745;2,94;0,882;-3,3;5,4;;;;;;;;;;
556;03.11.2013 13:30;266,698;2,85;0,885;-3,2;5;;;;;;;;;;
557;03.11.2013 14:00;402,302;2,88;0,886;-3,2;3,5;;;;;;;;;;
558;03.11.2013 14:30;215,825;3,07;0,885;-3,2;4,3;;;;;;;;;;
559;03.11.2013 15:00;162,893;2,95;0,885;-3,1;5,4;;;;;;;;;;
560;03.11.2013 15:30;179,677;2,77;0,885;-3,2;3;;;;;;;;;;
561;03.11.2013 16:00;135,624;2,91;0,887;-3,1;6,4;;;;;;;;;;
562;03.11.2013 16:30;100,659;2,83;0,889;-3,1;4,3;;;;;;;;;;
563;03.11.2013 17:00;39,9079;2,87;0,891;-3,2;4,3;;;;;;;;;;
564;03.11.2013 17:30;23,7355;2,86;0,891;-4,2;3,8;;;;;;;;;;
565;03.11.2013 18:00;-0,59405;2,9;0,893;-5;3,1;;;;;;;;;;
566;03.11.2013 18:30;-2,15243;2,97;0,897;-7,3;5,1;;;;;;;;;;
567;03.11.2013 19:00;-1,78043;3,01;0,899;-5,7;3,7;;;;;;;;;;
568;03.11.2013 19:30;-3,62541;3,04;0,899;-5,6;4,3;;;;;;;;;;
569;03.11.2013 20:00;-2,23233;3,05;0,9;-5,4;4,2;;;;;;;;;;
570;03.11.2013 20:30;-2,40951;3,08;0,9;-5,7;3,8;;;;;;;;;;
571;03.11.2013 21:00;-1,02367;3,09;0,9;-5,3;5,1;;;;;;;;;;
572;03.11.2013 21:30;-1,2379;3,09;0,9;-5,3;3,7;;;;;;;;;;
573;03.11.2013 22:00;-0,6589;3,1;0,9;-4,8;4,8;;;;;;;;;;
574;03.11.2013 22:30;-1,11631;3,11;0,9;-4,6;4,3;;;;;;;;;;
575;03.11.2013 23:00;-0,95217;3,12;0,897;-4,8;5,3;;;;;;;;;;
576;03.11.2013 23:30;-1,14874;3,14;0,898;-4,9;3,6;;;;;;;;;;
577;03.12.2013 00:00;-0,81263;3,15;0,896;-4,8;4,3;;;;;;;;;;
578;03.12.2013 00:30;-0,80278;3,14;0,898;-4,7;5,5;;;;;;;;;;
579;03.12.2013 01:00;-0,89398;3,14;0,899;-4,8;3,4;;;;;;;;;;
580;03.12.2013 01:30;-0,88558;3,14;0,899;-4,8;4,6;;;;;;;;;;
581;03.12.2013 02:00;-0,83318;3,13;0,899;-5;3,3;;;;;;;;;;
582;03.12.2013 02:30;-0,99878;3,11;0,899;-5,1;2,9;;;;;;;;;;
583;03.12.2013 03:00;-0,85779;3,08;0,898;-5,2;2,6;;;;;;;;;;
584;03.12.2013 03:30;-0,79265;3,06;0,899;-5,3;2,9;;;;;;;;;;
585;03.12.2013 04:00;-0,57697;3,06;0,901;-5,2;3,1;;;;;;;;;;
586;03.12.2013 04:30;-0,59579;3,08;0,902;-5,1;2,1;;;;;;;;;;
587;03.12.2013 05:00;-0,49012;3,09;0,903;-5,1;3,7;;;;;;;;;;
588;03.12.2013 05:30;-0,29616;3,09;0,905;-5,1;3,9;;;;;;;;;;
589;03.12.2013 06:00;-0,41746;3,1;0,905;-5,2;3,3;;;;;;;;;;
590;03.12.2013 06:30;2,32787;3,1;0,906;-5,4;2,3;;;;;;;;;;
591;03.12.2013 07:00;12,1992;3,09;0,907;-5,4;3;;;;;;;;;;
592;03.12.2013 07:30;26,7197;3,09;0,908;-5,5;3,4;;;;;;;;;;
593;03.12.2013 08:00;75,7034;3,09;0,907;-5,4;4,9;;;;;;;;;;
594;03.12.2013 08:30;233,11;3,07;0,908;-5,1;4,7;;;;;;;;;;
595;03.12.2013 09:00;293,817;3;0,907;-5,5;4,5;;;;;;;;;;
596;03.12.2013 09:30;166,238;2,86;0,907;-4,2;4,1;;;;;;;;;;
597;03.12.2013 10:00;236,895;2,7;0,907;-3,8;3,8;;;;;;;;;;
598;03.12.2013 10:30;287,137;2,64;0,906;-3,7;2,7;;;;;;;;;;
599;03.12.2013 11:00;482,638;2,59;0,904;-2,8;3,6;;;;;;;;;;
600;03.12.2013 11:30;572,179;2,63;0,904;-3;4,5;;;;;;;;;;
601;03.12.2013 12:00;227,337;2,68;0,903;-2,9;2,5;;;;;;;;;;
602;03.12.2013 12:30;347,063;2,73;0,902;-2,8;2,2;;;;;;;;;;
603;03.12.2013 13:00;307,888;2,82;0,9;-2,5;5,1;;;;;;;;;;
604;03.12.2013 13:30;546,068;2,9;0,896;-2,5;2,5;;;;;;;;;;
605;03.12.2013 14:00;294,105;2,97;0,895;-2,3;4;;;;;;;;;;
606;03.12.2013 14:30;425,332;3,06;0,896;-2,1;2,5;;;;;;;;;;
607;03.12.2013 15:00;350,505;3,12;0,893;-2,7;2,4;;;;;;;;;;
608;03.12.2013 15:30;107,452;3,19;0,894;-2,6;2,6;;;;;;;;;;
609;03.12.2013 16:00;203,182;3,25;0,894;-2,2;2,3;;;;;;;;;;
610;03.12.2013 16:30;58,8976;3,27;0,894;-3;1,4;;;;;;;;;;
611;03.12.2013 17:00;45,8195;3,28;0,893;-2,8;1,7;;;;;;;;;;
612;03.12.2013 17:30;24,3487;3,35;0,894;-3,5;1,2;;;;;;;;;;
613;03.12.2013 18:00;0,506625;3,39;0,895;-4,1;0,4;;;;;;;;;;
614;03.12.2013 18:30;-4,38129;3,44;0,894;-5,4;0,9;;;;;;;;;;
615;03.12.2013 19:00;-2,87271;3,45;0,895;-7,4;1,2;;;;;;;;;;
616;03.12.2013 19:30;-4,02666;3,42;0,896;-9;0,9;;;;;;;;;;
617;03.12.2013 20:00;-2,86952;3,41;0,897;-8,5;1,2;;;;;;;;;;
618;03.12.2013 20:30;-3,3637;3,42;0,897;-9,5;0,6;;;;;;;;;;
619;03.12.2013 21:00;-2,83739;3,42;0,896;-9,9;1;;;;;;;;;;
